times,price
2017-07-21 09:00:00,2875.28
2017-07-21 09:00:01,2875.14
2017-07-21 09:00:02,2874.7
2017-07-21 09:00:03,2874.66
2017-07-21 09:00:04,2874.37
2017-07-21 09:00:05,2874.35
2017-07-21 09:00:06,2874.6
2017-07-21 09:00:07,2874.51
2017-07-21 09:00:08,2874.45
2017-07-21 09:00:09,2874.24
2017-07-21 09:00:10,2873.75
2017-07-21 09:00:11,2873.5
2017-07-21 09:00:12,2873.72
2017-07-21 09:00:13,2873.46
2017-07-21 09:00:14,2873.35
2017-07-21 09:00:15,2873.65
2017-07-21 09:00:16,2873.56
2017-07-21 09:00:17,2873.94
2017-07-21 09:00:18,2873.86
2017-07-21 09:00:19,2873.83
2017-07-21 09:00:20,2873.79
2017-07-21 09:00:21,2874.1
2017-07-21 09:00:22,2874.3
2017-07-21 09:00:23,2874.12
2017-07-21 09:00:24,2874.66
2017-07-21 09:00:25,2875.17
2017-07-21 09:00:26,2875.13
2017-07-21 09:00:27,2874.99
2017-07-21 09:00:28,2874.75
2017-07-21 09:00:29,2874.7
2017-07-21 09:00:30,2875.14
2017-07-21 09:00:31,2875.28
2017-07-21 09:00:32,2875.21
2017-07-21 09:00:33,2875.95
2017-07-21 09:00:34,2876.33
2017-07-21 09:00:35,2876.15
2017-07-21 09:00:36,2876.34
2017-07-21 09:00:37,2876.22
2017-07-21 09:00:38,2876.54
2017-07-21 09:00:39,2876.72
2017-07-21 09:00:40,2876.69
2017-07-21 09:00:41,2876.85
2017-07-21 09:00:42,2876.73
2017-07-21 09:00:43,2876.39
2017-07-21 09:00:44,2877.04
2017-07-21 09:00:45,2877.45
2017-07-21 09:00:46,2877.72
2017-07-21 09:00:47,2878.08
2017-07-21 09:00:48,2877.75
2017-07-21 09:00:49,2877.69
2017-07-21 09:00:50,2878.09
2017-07-21 09:00:51,2877.76
2017-07-21 09:00:52,2878.09
2017-07-21 09:00:53,2877.81
2017-07-21 09:00:54,2877.92
2017-07-21 09:00:55,2877.72
2017-07-21 09:00:56,2877.3
2017-07-21 09:00:57,2877.02
2017-07-21 09:00:58,2876.83
2017-07-21 09:00:59,2876.26
2017-07-21 09:01:00,2876.19
2017-07-21 09:01:01,2875.93
2017-07-21 09:01:02,2875.47
2017-07-21 09:01:03,2875.12
2017-07-21 09:01:04,2875.05
2017-07-21 09:01:05,2874.54
2017-07-21 09:01:06,2874.9
2017-07-21 09:01:07,2875.73
2017-07-21 09:01:08,2875.87
2017-07-21 09:01:09,2875.89
2017-07-21 09:01:10,2875.28
2017-07-21 09:01:11,2874.77
2017-07-21 09:01:12,2874.62
2017-07-21 09:01:13,2874.57
2017-07-21 09:01:14,2874.81
2017-07-21 09:01:15,2875.28
2017-07-21 09:01:16,2874.85
2017-07-21 09:01:17,2875.2
2017-07-21 09:01:18,2875.04
2017-07-21 09:01:19,2875.38
2017-07-21 09:01:20,2876.05
2017-07-21 09:01:21,2875.78
2017-07-21 09:01:22,2875.76
2017-07-21 09:01:23,2875.34
2017-07-21 09:01:24,2874.56
2017-07-21 09:01:25,2874.67
2017-07-21 09:01:26,2874.9
2017-07-21 09:01:27,2874.75
2017-07-21 09:01:28,2874.79
2017-07-21 09:01:29,2874.87
2017-07-21 09:01:30,2874.68
2017-07-21 09:01:31,2874.93
2017-07-21 09:01:32,2874.62
2017-07-21 09:01:33,2874.72
2017-07-21 09:01:34,2874.51
2017-07-21 09:01:35,2874.17
2017-07-21 09:01:36,2873.82
2017-07-21 09:01:37,2874.21
2017-07-21 09:01:38,2874.51
2017-07-21 09:01:39,2874.4
2017-07-21 09:01:40,2875.11
2017-07-21 09:01:41,2874.74
2017-07-21 09:01:42,2874.94
2017-07-21 09:01:43,2875.02
2017-07-21 09:01:44,2874.93
2017-07-21 09:01:45,2874.73
2017-07-21 09:01:46,2875.09
2017-07-21 09:01:47,2875.17
2017-07-21 09:01:48,2875.06
2017-07-21 09:01:49,2875.4
2017-07-21 09:01:50,2875.14
2017-07-21 09:01:51,2874.87
2017-07-21 09:01:52,2874.67
2017-07-21 09:01:53,2874.87
2017-07-21 09:01:54,2875.06
2017-07-21 09:01:55,2874.31
2017-07-21 09:01:56,2874.58
2017-07-21 09:01:57,2874.39
2017-07-21 09:01:58,2874.58
2017-07-21 09:01:59,2874.48
2017-07-21 09:02:00,2874.04
2017-07-21 09:02:01,2873.62
2017-07-21 09:02:02,2872.71
2017-07-21 09:02:03,2872.06
2017-07-21 09:02:04,2872.18
2017-07-21 09:02:05,2872.53
2017-07-21 09:02:06,2873.02
2017-07-21 09:02:07,2873.1
2017-07-21 09:02:08,2873.34
2017-07-21 09:02:09,2872.94
2017-07-21 09:02:10,2873.71
2017-07-21 09:02:11,2873.01
2017-07-21 09:02:12,2873.01
2017-07-21 09:02:13,2872.38
2017-07-21 09:02:14,2871.98
2017-07-21 09:02:15,2871.5
2017-07-21 09:02:16,2871.87
2017-07-21 09:02:17,2871.55
2017-07-21 09:02:18,2871.51
2017-07-21 09:02:19,2871.38
2017-07-21 09:02:20,2871.75
2017-07-21 09:02:21,2870.98
2017-07-21 09:02:22,2871.01
2017-07-21 09:02:23,2871.06
2017-07-21 09:02:24,2871.6
2017-07-21 09:02:25,2871.65
2017-07-21 09:02:26,2871.66
2017-07-21 09:02:27,2872.42
2017-07-21 09:02:28,2872.23
2017-07-21 09:02:29,2872.65
2017-07-21 09:02:30,2872.32
2017-07-21 09:02:31,2872.28
2017-07-21 09:02:32,2871.9
2017-07-21 09:02:33,2872.17
2017-07-21 09:02:34,2872.29
2017-07-21 09:02:35,2872.81
2017-07-21 09:02:36,2873.1
2017-07-21 09:02:37,2873.21
