times,price
2017-05-25 09:00:00,3180.8
2017-05-25 09:00:01,3180.65
2017-05-25 09:00:02,3180.31
2017-05-25 09:00:03,3180.54
2017-05-25 09:00:04,3180.02
2017-05-25 09:00:05,3180.3
2017-05-25 09:00:06,3180.18
2017-05-25 09:00:07,3180.0
2017-05-25 09:00:08,3179.87
2017-05-25 09:00:09,3179.08
2017-05-25 09:00:10,3179.29
2017-05-25 09:00:11,3179.71
2017-05-25 09:00:12,3179.92
2017-05-25 09:00:13,3180.42
2017-05-25 09:00:14,3180.57
2017-05-25 09:00:15,3180.83
2017-05-25 09:00:16,3180.29
2017-05-25 09:00:17,3180.94
2017-05-25 09:00:18,3181.12
2017-05-25 09:00:19,3181.36
2017-05-25 09:00:20,3180.92
2017-05-25 09:00:21,3180.83
2017-05-25 09:00:22,3180.29
2017-05-25 09:00:23,3179.38
2017-05-25 09:00:24,3179.21
2017-05-25 09:00:25,3179.63
2017-05-25 09:00:26,3179.08
2017-05-25 09:00:27,3179.42
2017-05-25 09:00:28,3179.48
2017-05-25 09:00:29,3179.77
2017-05-25 09:00:30,3179.58
2017-05-25 09:00:31,3179.72
2017-05-25 09:00:32,3179.07
2017-05-25 09:00:33,3179.65
2017-05-25 09:00:34,3179.73
2017-05-25 09:00:35,3179.42
2017-05-25 09:00:36,3179.82
2017-05-25 09:00:37,3179.45
2017-05-25 09:00:38,3179.75
2017-05-25 09:00:39,3179.51
2017-05-25 09:00:40,3179.71
2017-05-25 09:00:41,3179.78
2017-05-25 09:00:42,3179.83
2017-05-25 09:00:43,3180.38
2017-05-25 09:00:44,3180.95
2017-05-25 09:00:45,3181.19
2017-05-25 09:00:46,3180.59
2017-05-25 09:00:47,3180.8
2017-05-25 09:00:48,3180.43
2017-05-25 09:00:49,3180.48
2017-05-25 09:00:50,3180.45
2017-05-25 09:00:51,3180.92
2017-05-25 09:00:52,3180.91
2017-05-25 09:00:53,3181.29
2017-05-25 09:00:54,3180.94
2017-05-25 09:00:55,3181.04
2017-05-25 09:00:56,3180.7
2017-05-25 09:00:57,3180.57
2017-05-25 09:00:58,3180.39
2017-05-25 09:00:59,3180.38
2017-05-25 09:01:00,3180.32
2017-05-25 09:01:01,3180.89
2017-05-25 09:01:02,3181.23
2017-05-25 09:01:03,3181.47
2017-05-25 09:01:04,3181.22
2017-05-25 09:01:05,3181.18
2017-05-25 09:01:06,3181.17
2017-05-25 09:01:07,3180.54
2017-05-25 09:01:08,3180.93
2017-05-25 09:01:09,3180.95
2017-05-25 09:01:10,3180.99
2017-05-25 09:01:11,3180.26
2017-05-25 09:01:12,3180.59
2017-05-25 09:01:13,3180.72
2017-05-25 09:01:14,3180.98
2017-05-25 09:01:15,3180.57
2017-05-25 09:01:16,3180.35
2017-05-25 09:01:17,3180.46
2017-05-25 09:01:18,3180.61
2017-05-25 09:01:19,3180.76
2017-05-25 09:01:20,3181.11
2017-05-25 09:01:21,3181.51
2017-05-25 09:01:22,3182.34
2017-05-25 09:01:23,3182.18
2017-05-25 09:01:24,3181.84
2017-05-25 09:01:25,3182.05
2017-05-25 09:01:26,3182.66
2017-05-25 09:01:27,3182.92
2017-05-25 09:01:28,3183.0
2017-05-25 09:01:29,3182.99
2017-05-25 09:01:30,3182.92
2017-05-25 09:01:31,3182.59
2017-05-25 09:01:32,3182.23
2017-05-25 09:01:33,3181.99
2017-05-25 09:01:34,3181.99
2017-05-25 09:01:35,3181.72
2017-05-25 09:01:36,3182.22
2017-05-25 09:01:37,3182.69
2017-05-25 09:01:38,3182.5
2017-05-25 09:01:39,3182.64
2017-05-25 09:01:40,3182.94
2017-05-25 09:01:41,3182.62
2017-05-25 09:01:42,3182.81
2017-05-25 09:01:43,3182.96
2017-05-25 09:01:44,3182.69
2017-05-25 09:01:45,3182.92
2017-05-25 09:01:46,3183.09
2017-05-25 09:01:47,3182.83
2017-05-25 09:01:48,3182.33
2017-05-25 09:01:49,3182.38
2017-05-25 09:01:50,3182.08
2017-05-25 09:01:51,3182.59
2017-05-25 09:01:52,3182.29
2017-05-25 09:01:53,3182.3
2017-05-25 09:01:54,3182.22
2017-05-25 09:01:55,3182.37
2017-05-25 09:01:56,3182.53
2017-05-25 09:01:57,3183.21
2017-05-25 09:01:58,3183.06
2017-05-25 09:01:59,3183.46
2017-05-25 09:02:00,3183.11
2017-05-25 09:02:01,3183.1
2017-05-25 09:02:02,3183.22
2017-05-25 09:02:03,3182.96
2017-05-25 09:02:04,3183.23
2017-05-25 09:02:05,3182.87
2017-05-25 09:02:06,3182.48
2017-05-25 09:02:07,3182.47
2017-05-25 09:02:08,3182.59
2017-05-25 09:02:09,3182.88
2017-05-25 09:02:10,3183.0
2017-05-25 09:02:11,3182.48
2017-05-25 09:02:12,3182.78
2017-05-25 09:02:13,3183.16
2017-05-25 09:02:14,3182.75
2017-05-25 09:02:15,3182.7
2017-05-25 09:02:16,3182.62
2017-05-25 09:02:17,3182.45
2017-05-25 09:02:18,3182.14
2017-05-25 09:02:19,3181.88
2017-05-25 09:02:20,3182.52
2017-05-25 09:02:21,3182.32
2017-05-25 09:02:22,3182.13
2017-05-25 09:02:23,3182.0
2017-05-25 09:02:24,3182.18
2017-05-25 09:02:25,3182.41
2017-05-25 09:02:26,3182.76
2017-05-25 09:02:27,3182.84
2017-05-25 09:02:28,3182.86
2017-05-25 09:02:29,3182.34
2017-05-25 09:02:30,3182.28
2017-05-25 09:02:31,3182.54
2017-05-25 09:02:32,3182.34
2017-05-25 09:02:33,3182.87
2017-05-25 09:02:34,3182.51
2017-05-25 09:02:35,3182.82
2017-05-25 09:02:36,3182.94
2017-05-25 09:02:37,3183.03
2017-05-25 09:02:38,3182.37
2017-05-25 09:02:39,3181.87
2017-05-25 09:02:40,3181.8
2017-05-25 09:02:41,3181.81
2017-05-25 09:02:42,3181.74
2017-05-25 09:02:43,3181.05
2017-05-25 09:02:44,3180.75
2017-05-25 09:02:45,3180.33
2017-05-25 09:02:46,3180.37
2017-05-25 09:02:47,3180.38
2017-05-25 09:02:48,3179.95
2017-05-25 09:02:49,3179.89
2017-05-25 09:02:50,3179.68
2017-05-25 09:02:51,3179.84
2017-05-25 09:02:52,3179.48
2017-05-25 09:02:53,3178.49
2017-05-25 09:02:54,3178.01
2017-05-25 09:02:55,3178.15
2017-05-25 09:02:56,3177.55
2017-05-25 09:02:57,3177.5
2017-05-25 09:02:58,3177.09
2017-05-25 09:02:59,3177.24
2017-05-25 09:03:00,3177.4
2017-05-25 09:03:01,3177.33
2017-05-25 09:03:02,3176.92
2017-05-25 09:03:03,3176.74
2017-05-25 09:03:04,3176.75
2017-05-25 09:03:05,3176.52
2017-05-25 09:03:06,3176.4
2017-05-25 09:03:07,3175.73
2017-05-25 09:03:08,3175.97
2017-05-25 09:03:09,3175.25
2017-05-25 09:03:10,3175.38
2017-05-25 09:03:11,3175.64
2017-05-25 09:03:12,3175.58
2017-05-25 09:03:13,3175.49
2017-05-25 09:03:14,3175.91
