times,price
2017-05-05 09:00:00,3420.97
2017-05-05 09:00:01,3421.47
2017-05-05 09:00:02,3421.64
2017-05-05 09:00:03,3421.8
2017-05-05 09:00:04,3421.68
2017-05-05 09:00:05,3421.71
2017-05-05 09:00:06,3421.74
2017-05-05 09:00:07,3421.18
2017-05-05 09:00:08,3421.5
2017-05-05 09:00:09,3420.92
2017-05-05 09:00:10,3420.86
2017-05-05 09:00:11,3420.64
2017-05-05 09:00:12,3420.67
2017-05-05 09:00:13,3420.17
2017-05-05 09:00:14,3420.08
2017-05-05 09:00:15,3420.18
2017-05-05 09:00:16,3420.78
2017-05-05 09:00:17,3421.31
2017-05-05 09:00:18,3420.82
2017-05-05 09:00:19,3420.99
2017-05-05 09:00:20,3421.42
2017-05-05 09:00:21,3421.21
2017-05-05 09:00:22,3420.76
2017-05-05 09:00:23,3420.87
2017-05-05 09:00:24,3420.54
2017-05-05 09:00:25,3420.7
2017-05-05 09:00:26,3421.25
2017-05-05 09:00:27,3420.84
2017-05-05 09:00:28,3420.78
2017-05-05 09:00:29,3420.68
2017-05-05 09:00:30,3420.72
2017-05-05 09:00:31,3420.95
2017-05-05 09:00:32,3420.87
2017-05-05 09:00:33,3420.66
2017-05-05 09:00:34,3420.63
2017-05-05 09:00:35,3420.23
2017-05-05 09:00:36,3420.37
2017-05-05 09:00:37,3420.83
2017-05-05 09:00:38,3421.22
2017-05-05 09:00:39,3420.61
2017-05-05 09:00:40,3421.26
2017-05-05 09:00:41,3420.93
2017-05-05 09:00:42,3420.48
2017-05-05 09:00:43,3420.43
2017-05-05 09:00:44,3420.15
2017-05-05 09:00:45,3420.38
2017-05-05 09:00:46,3419.95
2017-05-05 09:00:47,3420.41
2017-05-05 09:00:48,3420.43
2017-05-05 09:00:49,3420.14
2017-05-05 09:00:50,3420.46
2017-05-05 09:00:51,3420.2
2017-05-05 09:00:52,3420.16
2017-05-05 09:00:53,3420.55
2017-05-05 09:00:54,3420.88
2017-05-05 09:00:55,3420.81
2017-05-05 09:00:56,3420.8
2017-05-05 09:00:57,3420.96
2017-05-05 09:00:58,3420.84
2017-05-05 09:00:59,3421.13
2017-05-05 09:01:00,3420.83
2017-05-05 09:01:01,3420.95
2017-05-05 09:01:02,3421.2
2017-05-05 09:01:03,3420.59
2017-05-05 09:01:04,3420.38
2017-05-05 09:01:05,3420.66
2017-05-05 09:01:06,3420.69
2017-05-05 09:01:07,3420.37
2017-05-05 09:01:08,3420.21
2017-05-05 09:01:09,3420.99
2017-05-05 09:01:10,3420.98
2017-05-05 09:01:11,3421.32
2017-05-05 09:01:12,3421.67
2017-05-05 09:01:13,3421.64
2017-05-05 09:01:14,3421.79
2017-05-05 09:01:15,3421.81
2017-05-05 09:01:16,3422.03
2017-05-05 09:01:17,3421.67
2017-05-05 09:01:18,3421.46
2017-05-05 09:01:19,3421.56
2017-05-05 09:01:20,3421.72
2017-05-05 09:01:21,3421.32
2017-05-05 09:01:22,3421.11
2017-05-05 09:01:23,3421.18
2017-05-05 09:01:24,3421.56
2017-05-05 09:01:25,3421.61
2017-05-05 09:01:26,3421.56
2017-05-05 09:01:27,3421.03
2017-05-05 09:01:28,3421.22
2017-05-05 09:01:29,3421.92
2017-05-05 09:01:30,3421.82
2017-05-05 09:01:31,3422.11
2017-05-05 09:01:32,3422.05
2017-05-05 09:01:33,3421.43
2017-05-05 09:01:34,3421.75
2017-05-05 09:01:35,3421.33
2017-05-05 09:01:36,3421.33
2017-05-05 09:01:37,3421.36
2017-05-05 09:01:38,3422.28
2017-05-05 09:01:39,3421.46
2017-05-05 09:01:40,3421.5
2017-05-05 09:01:41,3421.51
2017-05-05 09:01:42,3421.82
2017-05-05 09:01:43,3421.78
2017-05-05 09:01:44,3421.98
2017-05-05 09:01:45,3422.27
2017-05-05 09:01:46,3421.68
2017-05-05 09:01:47,3422.2
2017-05-05 09:01:48,3422.04
2017-05-05 09:01:49,3421.93
2017-05-05 09:01:50,3422.17
2017-05-05 09:01:51,3422.74
2017-05-05 09:01:52,3422.81
2017-05-05 09:01:53,3422.92
2017-05-05 09:01:54,3423.03
2017-05-05 09:01:55,3422.81
2017-05-05 09:01:56,3422.7
2017-05-05 09:01:57,3422.66
2017-05-05 09:01:58,3422.85
2017-05-05 09:01:59,3423.07
2017-05-05 09:02:00,3422.37
2017-05-05 09:02:01,3422.21
2017-05-05 09:02:02,3422.06
2017-05-05 09:02:03,3421.8
2017-05-05 09:02:04,3421.93
2017-05-05 09:02:05,3421.71
2017-05-05 09:02:06,3421.52
2017-05-05 09:02:07,3421.34
2017-05-05 09:02:08,3421.5
2017-05-05 09:02:09,3421.5
2017-05-05 09:02:10,3421.44
2017-05-05 09:02:11,3421.54
2017-05-05 09:02:12,3421.77
2017-05-05 09:02:13,3421.84
2017-05-05 09:02:14,3422.03
2017-05-05 09:02:15,3422.53
2017-05-05 09:02:16,3421.92
2017-05-05 09:02:17,3421.73
2017-05-05 09:02:18,3421.47
2017-05-05 09:02:19,3421.38
2017-05-05 09:02:20,3421.39
2017-05-05 09:02:21,3421.4
2017-05-05 09:02:22,3420.88
2017-05-05 09:02:23,3421.0
2017-05-05 09:02:24,3420.68
2017-05-05 09:02:25,3420.82
2017-05-05 09:02:26,3421.09
2017-05-05 09:02:27,3420.82
2017-05-05 09:02:28,3421.08
2017-05-05 09:02:29,3421.2
2017-05-05 09:02:30,3421.01
2017-05-05 09:02:31,3421.32
2017-05-05 09:02:32,3420.79
2017-05-05 09:02:33,3420.73
2017-05-05 09:02:34,3421.22
2017-05-05 09:02:35,3421.05
2017-05-05 09:02:36,3421.16
2017-05-05 09:02:37,3420.93
2017-05-05 09:02:38,3420.78
2017-05-05 09:02:39,3421.23
2017-05-05 09:02:40,3421.7
2017-05-05 09:02:41,3421.65
2017-05-05 09:02:42,3421.18
2017-05-05 09:02:43,3421.34
2017-05-05 09:02:44,3421.43
2017-05-05 09:02:45,3421.71
2017-05-05 09:02:46,3421.47
2017-05-05 09:02:47,3421.22
2017-05-05 09:02:48,3422.1
2017-05-05 09:02:49,3422.58
2017-05-05 09:02:50,3422.32
2017-05-05 09:02:51,3421.93
2017-05-05 09:02:52,3421.76
2017-05-05 09:02:53,3422.02
2017-05-05 09:02:54,3422.01
2017-05-05 09:02:55,3421.32
2017-05-05 09:02:56,3421.17
2017-05-05 09:02:57,3420.84
2017-05-05 09:02:58,3421.03
2017-05-05 09:02:59,3421.55
2017-05-05 09:03:00,3421.43
2017-05-05 09:03:01,3422.24
2017-05-05 09:03:02,3422.15
2017-05-05 09:03:03,3422.47
2017-05-05 09:03:04,3422.64
2017-05-05 09:03:05,3422.66
2017-05-05 09:03:06,3421.76
2017-05-05 09:03:07,3421.76
2017-05-05 09:03:08,3421.59
2017-05-05 09:03:09,3420.68
2017-05-05 09:03:10,3421.47
2017-05-05 09:03:11,3421.77
2017-05-05 09:03:12,3421.84
2017-05-05 09:03:13,3421.91
2017-05-05 09:03:14,3421.48
2017-05-05 09:03:15,3421.43
2017-05-05 09:03:16,3421.37
2017-05-05 09:03:17,3421.68
2017-05-05 09:03:18,3421.66
2017-05-05 09:03:19,3421.41
2017-05-05 09:03:20,3421.2
2017-05-05 09:03:21,3421.17
2017-05-05 09:03:22,3421.03
2017-05-05 09:03:23,3420.66
2017-05-05 09:03:24,3420.78
2017-05-05 09:03:25,3421.19
2017-05-05 09:03:26,3421.0
2017-05-05 09:03:27,3420.92
2017-05-05 09:03:28,3420.65
2017-05-05 09:03:29,3420.8
2017-05-05 09:03:30,3420.44
2017-05-05 09:03:31,3420.59
2017-05-05 09:03:32,3420.59
2017-05-05 09:03:33,3420.46
