times,price
2017-05-26 09:00:00,3191.61
2017-05-26 09:00:01,3191.48
2017-05-26 09:00:02,3191.82
2017-05-26 09:00:03,3191.49
2017-05-26 09:00:04,3191.4
2017-05-26 09:00:05,3191.64
2017-05-26 09:00:06,3191.58
2017-05-26 09:00:07,3192.07
2017-05-26 09:00:08,3192.18
2017-05-26 09:00:09,3192.47
2017-05-26 09:00:10,3192.65
2017-05-26 09:00:11,3192.36
2017-05-26 09:00:12,3192.54
2017-05-26 09:00:13,3193.78
2017-05-26 09:00:14,3193.3
2017-05-26 09:00:15,3193.31
2017-05-26 09:00:16,3193.54
2017-05-26 09:00:17,3193.02
2017-05-26 09:00:18,3193.16
2017-05-26 09:00:19,3193.55
2017-05-26 09:00:20,3193.34
2017-05-26 09:00:21,3192.94
2017-05-26 09:00:22,3193.43
2017-05-26 09:00:23,3194.11
2017-05-26 09:00:24,3193.37
2017-05-26 09:00:25,3193.34
2017-05-26 09:00:26,3193.51
2017-05-26 09:00:27,3193.68
2017-05-26 09:00:28,3193.65
2017-05-26 09:00:29,3193.45
2017-05-26 09:00:30,3192.89
2017-05-26 09:00:31,3192.59
2017-05-26 09:00:32,3192.42
2017-05-26 09:00:33,3192.56
2017-05-26 09:00:34,3192.93
2017-05-26 09:00:35,3192.62
2017-05-26 09:00:36,3192.81
2017-05-26 09:00:37,3193.12
2017-05-26 09:00:38,3192.82
2017-05-26 09:00:39,3192.38
2017-05-26 09:00:40,3192.4
2017-05-26 09:00:41,3192.49
2017-05-26 09:00:42,3192.53
2017-05-26 09:00:43,3192.25
2017-05-26 09:00:44,3191.9
2017-05-26 09:00:45,3191.22
2017-05-26 09:00:46,3190.75
2017-05-26 09:00:47,3191.19
2017-05-26 09:00:48,3191.84
2017-05-26 09:00:49,3191.32
2017-05-26 09:00:50,3190.43
2017-05-26 09:00:51,3190.21
2017-05-26 09:00:52,3190.4
2017-05-26 09:00:53,3190.36
2017-05-26 09:00:54,3190.34
2017-05-26 09:00:55,3190.13
2017-05-26 09:00:56,3189.65
2017-05-26 09:00:57,3189.82
2017-05-26 09:00:58,3189.78
2017-05-26 09:00:59,3189.52
2017-05-26 09:01:00,3189.56
2017-05-26 09:01:01,3189.45
2017-05-26 09:01:02,3189.77
2017-05-26 09:01:03,3189.29
2017-05-26 09:01:04,3188.96
2017-05-26 09:01:05,3189.1
2017-05-26 09:01:06,3188.97
2017-05-26 09:01:07,3189.04
2017-05-26 09:01:08,3189.08
2017-05-26 09:01:09,3189.43
2017-05-26 09:01:10,3189.65
2017-05-26 09:01:11,3189.68
2017-05-26 09:01:12,3189.51
2017-05-26 09:01:13,3189.63
2017-05-26 09:01:14,3189.66
2017-05-26 09:01:15,3189.89
2017-05-26 09:01:16,3190.11
2017-05-26 09:01:17,3190.32
2017-05-26 09:01:18,3190.86
2017-05-26 09:01:19,3190.52
2017-05-26 09:01:20,3190.51
2017-05-26 09:01:21,3190.58
2017-05-26 09:01:22,3190.84
2017-05-26 09:01:23,3191.09
2017-05-26 09:01:24,3191.04
2017-05-26 09:01:25,3191.0
2017-05-26 09:01:26,3191.5
2017-05-26 09:01:27,3190.78
2017-05-26 09:01:28,3190.23
2017-05-26 09:01:29,3190.34
2017-05-26 09:01:30,3190.26
2017-05-26 09:01:31,3190.47
2017-05-26 09:01:32,3190.0
2017-05-26 09:01:33,3189.95
2017-05-26 09:01:34,3190.31
2017-05-26 09:01:35,3190.26
2017-05-26 09:01:36,3189.97
2017-05-26 09:01:37,3190.48
2017-05-26 09:01:38,3190.26
2017-05-26 09:01:39,3190.03
2017-05-26 09:01:40,3189.65
2017-05-26 09:01:41,3189.54
2017-05-26 09:01:42,3189.89
2017-05-26 09:01:43,3190.21
2017-05-26 09:01:44,3190.07
2017-05-26 09:01:45,3190.09
2017-05-26 09:01:46,3190.29
2017-05-26 09:01:47,3190.7
2017-05-26 09:01:48,3191.16
