times,price
2017-04-18 09:00:00,3213.03
2017-04-18 09:00:01,3213.19
2017-04-18 09:00:02,3213.58
2017-04-18 09:00:03,3214.12
2017-04-18 09:00:04,3214.7
2017-04-18 09:00:05,3215.17
2017-04-18 09:00:06,3215.41
2017-04-18 09:00:07,3214.58
2017-04-18 09:00:08,3214.24
2017-04-18 09:00:09,3214.79
2017-04-18 09:00:10,3214.7
2017-04-18 09:00:11,3214.51
2017-04-18 09:00:12,3214.65
2017-04-18 09:00:13,3214.62
2017-04-18 09:00:14,3213.68
2017-04-18 09:00:15,3213.72
2017-04-18 09:00:16,3213.92
2017-04-18 09:00:17,3213.99
2017-04-18 09:00:18,3213.39
2017-04-18 09:00:19,3213.95
2017-04-18 09:00:20,3213.51
2017-04-18 09:00:21,3213.5
2017-04-18 09:00:22,3213.8
2017-04-18 09:00:23,3213.16
2017-04-18 09:00:24,3213.35
2017-04-18 09:00:25,3213.54
2017-04-18 09:00:26,3214.02
2017-04-18 09:00:27,3213.63
2017-04-18 09:00:28,3212.75
2017-04-18 09:00:29,3212.75
2017-04-18 09:00:30,3213.14
2017-04-18 09:00:31,3212.88
2017-04-18 09:00:32,3212.53
2017-04-18 09:00:33,3212.74
2017-04-18 09:00:34,3213.35
2017-04-18 09:00:35,3212.32
2017-04-18 09:00:36,3212.4
2017-04-18 09:00:37,3212.2
2017-04-18 09:00:38,3212.77
2017-04-18 09:00:39,3213.45
2017-04-18 09:00:40,3212.88
2017-04-18 09:00:41,3212.76
2017-04-18 09:00:42,3212.84
2017-04-18 09:00:43,3213.21
2017-04-18 09:00:44,3212.9
2017-04-18 09:00:45,3212.58
2017-04-18 09:00:46,3212.65
2017-04-18 09:00:47,3213.11
2017-04-18 09:00:48,3212.77
2017-04-18 09:00:49,3213.51
2017-04-18 09:00:50,3213.8
2017-04-18 09:00:51,3213.71
2017-04-18 09:00:52,3213.42
2017-04-18 09:00:53,3213.41
2017-04-18 09:00:54,3213.92
2017-04-18 09:00:55,3213.56
2017-04-18 09:00:56,3214.0
2017-04-18 09:00:57,3213.91
2017-04-18 09:00:58,3214.75
2017-04-18 09:00:59,3214.81
2017-04-18 09:01:00,3214.82
2017-04-18 09:01:01,3214.58
2017-04-18 09:01:02,3214.8
2017-04-18 09:01:03,3214.91
2017-04-18 09:01:04,3215.42
2017-04-18 09:01:05,3215.27
2017-04-18 09:01:06,3214.9
2017-04-18 09:01:07,3214.76
2017-04-18 09:01:08,3214.95
2017-04-18 09:01:09,3215.29
2017-04-18 09:01:10,3214.65
2017-04-18 09:01:11,3214.34
2017-04-18 09:01:12,3214.29
2017-04-18 09:01:13,3214.38
2017-04-18 09:01:14,3215.15
2017-04-18 09:01:15,3215.33
2017-04-18 09:01:16,3214.72
2017-04-18 09:01:17,3215.16
2017-04-18 09:01:18,3215.57
2017-04-18 09:01:19,3215.59
2017-04-18 09:01:20,3215.2
2017-04-18 09:01:21,3215.07
2017-04-18 09:01:22,3214.46
2017-04-18 09:01:23,3215.2
2017-04-18 09:01:24,3215.21
2017-04-18 09:01:25,3215.46
2017-04-18 09:01:26,3215.13
2017-04-18 09:01:27,3215.43
2017-04-18 09:01:28,3214.83
2017-04-18 09:01:29,3215.0
2017-04-18 09:01:30,3215.57
2017-04-18 09:01:31,3215.39
2017-04-18 09:01:32,3215.6
2017-04-18 09:01:33,3215.16
2017-04-18 09:01:34,3214.84
2017-04-18 09:01:35,3215.34
2017-04-18 09:01:36,3215.47
2017-04-18 09:01:37,3215.66
2017-04-18 09:01:38,3215.6
