times,price
2017-05-02 09:00:00,3391.1
2017-05-02 09:00:01,3391.35
2017-05-02 09:00:02,3390.77
2017-05-02 09:00:03,3389.91
2017-05-02 09:00:04,3389.84
2017-05-02 09:00:05,3389.39
2017-05-02 09:00:06,3389.59
2017-05-02 09:00:07,3389.59
2017-05-02 09:00:08,3389.4
2017-05-02 09:00:09,3389.93
2017-05-02 09:00:10,3389.41
2017-05-02 09:00:11,3389.68
2017-05-02 09:00:12,3389.97
2017-05-02 09:00:13,3390.39
2017-05-02 09:00:14,3390.48
2017-05-02 09:00:15,3390.87
2017-05-02 09:00:16,3390.42
2017-05-02 09:00:17,3390.44
2017-05-02 09:00:18,3390.39
2017-05-02 09:00:19,3390.07
2017-05-02 09:00:20,3390.56
2017-05-02 09:00:21,3390.51
2017-05-02 09:00:22,3391.15
2017-05-02 09:00:23,3391.38
2017-05-02 09:00:24,3391.4
2017-05-02 09:00:25,3392.1
2017-05-02 09:00:26,3392.23
2017-05-02 09:00:27,3391.97
2017-05-02 09:00:28,3392.44
2017-05-02 09:00:29,3393.27
2017-05-02 09:00:30,3393.26
2017-05-02 09:00:31,3392.81
2017-05-02 09:00:32,3392.62
2017-05-02 09:00:33,3392.4
2017-05-02 09:00:34,3392.32
2017-05-02 09:00:35,3392.98
2017-05-02 09:00:36,3392.53
2017-05-02 09:00:37,3391.93
2017-05-02 09:00:38,3391.93
2017-05-02 09:00:39,3392.0
2017-05-02 09:00:40,3391.86
2017-05-02 09:00:41,3391.77
2017-05-02 09:00:42,3392.21
2017-05-02 09:00:43,3391.8
2017-05-02 09:00:44,3391.85
2017-05-02 09:00:45,3391.97
2017-05-02 09:00:46,3391.72
2017-05-02 09:00:47,3391.68
2017-05-02 09:00:48,3391.81
2017-05-02 09:00:49,3391.77
2017-05-02 09:00:50,3392.41
2017-05-02 09:00:51,3392.09
2017-05-02 09:00:52,3391.88
2017-05-02 09:00:53,3392.63
2017-05-02 09:00:54,3392.52
2017-05-02 09:00:55,3392.41
2017-05-02 09:00:56,3392.1
2017-05-02 09:00:57,3391.53
2017-05-02 09:00:58,3391.65
2017-05-02 09:00:59,3391.99
2017-05-02 09:01:00,3391.77
2017-05-02 09:01:01,3391.42
2017-05-02 09:01:02,3391.41
2017-05-02 09:01:03,3391.28
2017-05-02 09:01:04,3390.95
2017-05-02 09:01:05,3390.48
