times,price
2017-07-25 09:00:00,2917.95
2017-07-25 09:00:01,2917.85
2017-07-25 09:00:02,2918.04
2017-07-25 09:00:03,2917.77
2017-07-25 09:00:04,2918.07
2017-07-25 09:00:05,2917.99
2017-07-25 09:00:06,2917.38
2017-07-25 09:00:07,2916.81
2017-07-25 09:00:08,2917.02
2017-07-25 09:00:09,2916.77
2017-07-25 09:00:10,2916.97
2017-07-25 09:00:11,2916.64
2017-07-25 09:00:12,2916.79
2017-07-25 09:00:13,2917.26
2017-07-25 09:00:14,2917.58
2017-07-25 09:00:15,2917.96
2017-07-25 09:00:16,2917.67
2017-07-25 09:00:17,2918.07
2017-07-25 09:00:18,2917.64
2017-07-25 09:00:19,2918.01
2017-07-25 09:00:20,2918.45
2017-07-25 09:00:21,2918.58
2017-07-25 09:00:22,2918.58
2017-07-25 09:00:23,2918.08
2017-07-25 09:00:24,2918.16
2017-07-25 09:00:25,2917.83
2017-07-25 09:00:26,2918.01
2017-07-25 09:00:27,2918.49
2017-07-25 09:00:28,2918.26
2017-07-25 09:00:29,2918.61
2017-07-25 09:00:30,2918.83
2017-07-25 09:00:31,2918.96
2017-07-25 09:00:32,2918.99
2017-07-25 09:00:33,2918.67
2017-07-25 09:00:34,2918.48
2017-07-25 09:00:35,2918.73
2017-07-25 09:00:36,2918.72
2017-07-25 09:00:37,2918.32
2017-07-25 09:00:38,2918.58
2017-07-25 09:00:39,2918.21
2017-07-25 09:00:40,2917.71
2017-07-25 09:00:41,2917.78
2017-07-25 09:00:42,2917.73
2017-07-25 09:00:43,2916.77
2017-07-25 09:00:44,2916.67
2017-07-25 09:00:45,2916.57
2017-07-25 09:00:46,2916.49
2017-07-25 09:00:47,2917.07
2017-07-25 09:00:48,2916.95
2017-07-25 09:00:49,2916.95
2017-07-25 09:00:50,2917.06
2017-07-25 09:00:51,2917.35
2017-07-25 09:00:52,2916.98
2017-07-25 09:00:53,2917.07
2017-07-25 09:00:54,2916.7
2017-07-25 09:00:55,2917.64
2017-07-25 09:00:56,2917.59
2017-07-25 09:00:57,2917.73
2017-07-25 09:00:58,2917.54
2017-07-25 09:00:59,2917.35
2017-07-25 09:01:00,2917.35
2017-07-25 09:01:01,2917.27
2017-07-25 09:01:02,2916.53
2017-07-25 09:01:03,2917.33
2017-07-25 09:01:04,2916.85
2017-07-25 09:01:05,2917.05
2017-07-25 09:01:06,2917.36
2017-07-25 09:01:07,2917.59
2017-07-25 09:01:08,2917.26
2017-07-25 09:01:09,2916.99
2017-07-25 09:01:10,2917.27
2017-07-25 09:01:11,2917.31
2017-07-25 09:01:12,2917.33
2017-07-25 09:01:13,2916.78
2017-07-25 09:01:14,2916.63
2017-07-25 09:01:15,2916.18
2017-07-25 09:01:16,2915.86
2017-07-25 09:01:17,2916.06
2017-07-25 09:01:18,2915.85
2017-07-25 09:01:19,2915.55
2017-07-25 09:01:20,2915.39
2017-07-25 09:01:21,2915.51
2017-07-25 09:01:22,2915.78
2017-07-25 09:01:23,2915.55
2017-07-25 09:01:24,2915.78
2017-07-25 09:01:25,2916.44
2017-07-25 09:01:26,2916.45
2017-07-25 09:01:27,2916.31
2017-07-25 09:01:28,2916.37
2017-07-25 09:01:29,2916.45
2017-07-25 09:01:30,2916.94
2017-07-25 09:01:31,2917.34
2017-07-25 09:01:32,2917.59
2017-07-25 09:01:33,2917.65
2017-07-25 09:01:34,2917.7
2017-07-25 09:01:35,2917.29
2017-07-25 09:01:36,2917.44
2017-07-25 09:01:37,2917.51
2017-07-25 09:01:38,2917.38
2017-07-25 09:01:39,2917.5
2017-07-25 09:01:40,2917.44
2017-07-25 09:01:41,2917.92
2017-07-25 09:01:42,2918.11
2017-07-25 09:01:43,2918.04
2017-07-25 09:01:44,2918.21
2017-07-25 09:01:45,2918.48
2017-07-25 09:01:46,2918.7
2017-07-25 09:01:47,2918.67
2017-07-25 09:01:48,2918.18
2017-07-25 09:01:49,2918.59
2017-07-25 09:01:50,2919.3
2017-07-25 09:01:51,2919.56
2017-07-25 09:01:52,2919.87
2017-07-25 09:01:53,2919.65
2017-07-25 09:01:54,2919.96
2017-07-25 09:01:55,2919.88
2017-07-25 09:01:56,2919.19
2017-07-25 09:01:57,2919.64
2017-07-25 09:01:58,2919.47
2017-07-25 09:01:59,2919.54
2017-07-25 09:02:00,2919.77
2017-07-25 09:02:01,2920.1
2017-07-25 09:02:02,2920.03
2017-07-25 09:02:03,2919.68
2017-07-25 09:02:04,2919.32
2017-07-25 09:02:05,2919.62
2017-07-25 09:02:06,2919.6
2017-07-25 09:02:07,2919.63
2017-07-25 09:02:08,2920.1
2017-07-25 09:02:09,2920.43
2017-07-25 09:02:10,2919.98
2017-07-25 09:02:11,2919.69
2017-07-25 09:02:12,2919.49
2017-07-25 09:02:13,2919.05
2017-07-25 09:02:14,2919.22
2017-07-25 09:02:15,2918.92
2017-07-25 09:02:16,2918.37
2017-07-25 09:02:17,2918.54
2017-07-25 09:02:18,2919.14
2017-07-25 09:02:19,2919.14
2017-07-25 09:02:20,2919.1
2017-07-25 09:02:21,2919.46
2017-07-25 09:02:22,2919.12
2017-07-25 09:02:23,2919.85
2017-07-25 09:02:24,2919.44
2017-07-25 09:02:25,2919.47
2017-07-25 09:02:26,2919.8
2017-07-25 09:02:27,2919.71
2017-07-25 09:02:28,2919.93
2017-07-25 09:02:29,2919.56
2017-07-25 09:02:30,2920.18
2017-07-25 09:02:31,2920.76
2017-07-25 09:02:32,2920.83
2017-07-25 09:02:33,2921.07
2017-07-25 09:02:34,2920.73
2017-07-25 09:02:35,2921.09
2017-07-25 09:02:36,2920.84
2017-07-25 09:02:37,2920.71
2017-07-25 09:02:38,2920.61
2017-07-25 09:02:39,2921.27
2017-07-25 09:02:40,2921.46
2017-07-25 09:02:41,2921.12
2017-07-25 09:02:42,2920.98
2017-07-25 09:02:43,2921.19
2017-07-25 09:02:44,2920.78
2017-07-25 09:02:45,2921.56
2017-07-25 09:02:46,2922.44
2017-07-25 09:02:47,2922.18
2017-07-25 09:02:48,2922.57
2017-07-25 09:02:49,2922.63
2017-07-25 09:02:50,2923.22
2017-07-25 09:02:51,2923.11
2017-07-25 09:02:52,2923.03
2017-07-25 09:02:53,2922.29
2017-07-25 09:02:54,2922.88
2017-07-25 09:02:55,2923.01
2017-07-25 09:02:56,2922.92
2017-07-25 09:02:57,2923.25
2017-07-25 09:02:58,2923.4
2017-07-25 09:02:59,2923.97
2017-07-25 09:03:00,2923.81
2017-07-25 09:03:01,2923.96
2017-07-25 09:03:02,2923.99
2017-07-25 09:03:03,2924.33
2017-07-25 09:03:04,2924.59
2017-07-25 09:03:05,2924.41
2017-07-25 09:03:06,2924.04
2017-07-25 09:03:07,2924.5
2017-07-25 09:03:08,2924.66
2017-07-25 09:03:09,2925.01
2017-07-25 09:03:10,2924.92
2017-07-25 09:03:11,2925.07
2017-07-25 09:03:12,2925.03
2017-07-25 09:03:13,2925.36
2017-07-25 09:03:14,2925.24
2017-07-25 09:03:15,2925.29
2017-07-25 09:03:16,2925.46
2017-07-25 09:03:17,2925.45
2017-07-25 09:03:18,2925.3
2017-07-25 09:03:19,2925.45
2017-07-25 09:03:20,2925.59
2017-07-25 09:03:21,2925.55
2017-07-25 09:03:22,2925.6
2017-07-25 09:03:23,2925.45
2017-07-25 09:03:24,2925.93
