times,price
2017-06-22 09:00:00,3005.01
2017-06-22 09:00:01,3005.56
2017-06-22 09:00:02,3005.84
2017-06-22 09:00:03,3005.67
2017-06-22 09:00:04,3005.28
2017-06-22 09:00:05,3005.45
2017-06-22 09:00:06,3005.41
2017-06-22 09:00:07,3005.57
2017-06-22 09:00:08,3005.6
2017-06-22 09:00:09,3005.47
2017-06-22 09:00:10,3005.2
2017-06-22 09:00:11,3005.17
2017-06-22 09:00:12,3005.02
2017-06-22 09:00:13,3005.28
2017-06-22 09:00:14,3005.56
2017-06-22 09:00:15,3006.19
2017-06-22 09:00:16,3005.92
2017-06-22 09:00:17,3005.98
2017-06-22 09:00:18,3005.55
2017-06-22 09:00:19,3005.97
2017-06-22 09:00:20,3005.75
2017-06-22 09:00:21,3006.0
2017-06-22 09:00:22,3005.73
2017-06-22 09:00:23,3005.66
2017-06-22 09:00:24,3005.4
2017-06-22 09:00:25,3005.36
2017-06-22 09:00:26,3005.42
2017-06-22 09:00:27,3005.86
2017-06-22 09:00:28,3005.91
2017-06-22 09:00:29,3005.79
2017-06-22 09:00:30,3006.0
2017-06-22 09:00:31,3006.02
2017-06-22 09:00:32,3006.18
2017-06-22 09:00:33,3006.11
2017-06-22 09:00:34,3005.62
2017-06-22 09:00:35,3005.66
2017-06-22 09:00:36,3005.39
2017-06-22 09:00:37,3005.27
2017-06-22 09:00:38,3005.14
2017-06-22 09:00:39,3005.12
2017-06-22 09:00:40,3005.13
2017-06-22 09:00:41,3005.91
2017-06-22 09:00:42,3005.71
2017-06-22 09:00:43,3005.73
2017-06-22 09:00:44,3006.02
2017-06-22 09:00:45,3006.43
2017-06-22 09:00:46,3006.09
2017-06-22 09:00:47,3006.18
2017-06-22 09:00:48,3006.47
2017-06-22 09:00:49,3006.52
2017-06-22 09:00:50,3006.28
2017-06-22 09:00:51,3006.23
2017-06-22 09:00:52,3006.17
2017-06-22 09:00:53,3005.93
2017-06-22 09:00:54,3005.41
2017-06-22 09:00:55,3005.42
2017-06-22 09:00:56,3005.7
2017-06-22 09:00:57,3005.88
2017-06-22 09:00:58,3005.62
2017-06-22 09:00:59,3006.02
2017-06-22 09:01:00,3005.83
2017-06-22 09:01:01,3006.43
2017-06-22 09:01:02,3006.48
2017-06-22 09:01:03,3006.25
2017-06-22 09:01:04,3006.69
2017-06-22 09:01:05,3006.43
2017-06-22 09:01:06,3006.55
2017-06-22 09:01:07,3006.17
2017-06-22 09:01:08,3006.14
2017-06-22 09:01:09,3006.83
2017-06-22 09:01:10,3007.09
2017-06-22 09:01:11,3006.72
2017-06-22 09:01:12,3006.79
2017-06-22 09:01:13,3006.63
2017-06-22 09:01:14,3005.88
2017-06-22 09:01:15,3006.15
2017-06-22 09:01:16,3005.59
2017-06-22 09:01:17,3005.51
2017-06-22 09:01:18,3005.35
2017-06-22 09:01:19,3005.63
2017-06-22 09:01:20,3006.06
2017-06-22 09:01:21,3005.83
2017-06-22 09:01:22,3005.81
2017-06-22 09:01:23,3005.95
2017-06-22 09:01:24,3005.53
2017-06-22 09:01:25,3005.3
2017-06-22 09:01:26,3005.62
2017-06-22 09:01:27,3006.24
2017-06-22 09:01:28,3007.32
2017-06-22 09:01:29,3007.71
2017-06-22 09:01:30,3008.13
2017-06-22 09:01:31,3007.99
2017-06-22 09:01:32,3007.65
2017-06-22 09:01:33,3007.79
2017-06-22 09:01:34,3007.2
2017-06-22 09:01:35,3008.11
2017-06-22 09:01:36,3007.7
2017-06-22 09:01:37,3007.69
2017-06-22 09:01:38,3006.64
2017-06-22 09:01:39,3006.94
2017-06-22 09:01:40,3006.7
2017-06-22 09:01:41,3006.68
2017-06-22 09:01:42,3006.53
2017-06-22 09:01:43,3006.16
2017-06-22 09:01:44,3006.19
2017-06-22 09:01:45,3006.46
2017-06-22 09:01:46,3006.78
2017-06-22 09:01:47,3006.97
2017-06-22 09:01:48,3006.77
2017-06-22 09:01:49,3006.87
2017-06-22 09:01:50,3006.48
2017-06-22 09:01:51,3006.47
2017-06-22 09:01:52,3006.83
