times,price
2017-05-09 09:00:00,3442.53
2017-05-09 09:00:01,3442.81
2017-05-09 09:00:02,3442.75
2017-05-09 09:00:03,3442.73
2017-05-09 09:00:04,3442.39
2017-05-09 09:00:05,3442.33
2017-05-09 09:00:06,3442.25
2017-05-09 09:00:07,3442.48
2017-05-09 09:00:08,3442.84
2017-05-09 09:00:09,3442.93
2017-05-09 09:00:10,3442.97
2017-05-09 09:00:11,3442.89
2017-05-09 09:00:12,3443.27
2017-05-09 09:00:13,3442.92
2017-05-09 09:00:14,3442.25
2017-05-09 09:00:15,3442.39
2017-05-09 09:00:16,3442.14
2017-05-09 09:00:17,3442.04
2017-05-09 09:00:18,3442.31
2017-05-09 09:00:19,3441.78
2017-05-09 09:00:20,3441.61
2017-05-09 09:00:21,3441.75
2017-05-09 09:00:22,3441.89
2017-05-09 09:00:23,3441.92
2017-05-09 09:00:24,3441.69
2017-05-09 09:00:25,3441.75
2017-05-09 09:00:26,3441.36
2017-05-09 09:00:27,3440.95
2017-05-09 09:00:28,3441.11
2017-05-09 09:00:29,3441.31
2017-05-09 09:00:30,3441.72
2017-05-09 09:00:31,3441.6
2017-05-09 09:00:32,3441.9
2017-05-09 09:00:33,3442.35
2017-05-09 09:00:34,3442.29
2017-05-09 09:00:35,3442.73
2017-05-09 09:00:36,3442.53
2017-05-09 09:00:37,3442.61
2017-05-09 09:00:38,3442.6
2017-05-09 09:00:39,3442.36
2017-05-09 09:00:40,3442.31
2017-05-09 09:00:41,3442.03
2017-05-09 09:00:42,3442.21
2017-05-09 09:00:43,3442.57
2017-05-09 09:00:44,3442.53
2017-05-09 09:00:45,3442.06
2017-05-09 09:00:46,3441.96
2017-05-09 09:00:47,3442.27
2017-05-09 09:00:48,3441.97
2017-05-09 09:00:49,3441.8
2017-05-09 09:00:50,3442.05
2017-05-09 09:00:51,3441.96
2017-05-09 09:00:52,3441.91
2017-05-09 09:00:53,3442.13
2017-05-09 09:00:54,3441.81
2017-05-09 09:00:55,3442.2
2017-05-09 09:00:56,3441.84
2017-05-09 09:00:57,3442.2
2017-05-09 09:00:58,3442.27
2017-05-09 09:00:59,3442.3
2017-05-09 09:01:00,3442.45
2017-05-09 09:01:01,3441.88
2017-05-09 09:01:02,3442.32
2017-05-09 09:01:03,3442.22
2017-05-09 09:01:04,3442.63
2017-05-09 09:01:05,3442.53
2017-05-09 09:01:06,3442.32
2017-05-09 09:01:07,3442.25
2017-05-09 09:01:08,3442.11
2017-05-09 09:01:09,3442.05
2017-05-09 09:01:10,3442.03
2017-05-09 09:01:11,3441.95
2017-05-09 09:01:12,3441.45
2017-05-09 09:01:13,3441.96
2017-05-09 09:01:14,3442.73
2017-05-09 09:01:15,3442.47
2017-05-09 09:01:16,3442.13
2017-05-09 09:01:17,3442.68
2017-05-09 09:01:18,3442.71
2017-05-09 09:01:19,3441.9
2017-05-09 09:01:20,3441.9
2017-05-09 09:01:21,3441.89
2017-05-09 09:01:22,3442.71
2017-05-09 09:01:23,3442.7
2017-05-09 09:01:24,3442.96
2017-05-09 09:01:25,3442.96
2017-05-09 09:01:26,3442.76
2017-05-09 09:01:27,3442.96
2017-05-09 09:01:28,3443.14
2017-05-09 09:01:29,3442.96
2017-05-09 09:01:30,3442.9
2017-05-09 09:01:31,3442.65
2017-05-09 09:01:32,3442.46
2017-05-09 09:01:33,3442.17
2017-05-09 09:01:34,3441.96
2017-05-09 09:01:35,3441.46
2017-05-09 09:01:36,3441.59
2017-05-09 09:01:37,3441.42
2017-05-09 09:01:38,3441.35
2017-05-09 09:01:39,3441.57
2017-05-09 09:01:40,3441.55
2017-05-09 09:01:41,3441.05
2017-05-09 09:01:42,3441.2
2017-05-09 09:01:43,3440.69
2017-05-09 09:01:44,3440.53
2017-05-09 09:01:45,3440.69
2017-05-09 09:01:46,3440.89
2017-05-09 09:01:47,3441.25
2017-05-09 09:01:48,3440.7
2017-05-09 09:01:49,3440.49
2017-05-09 09:01:50,3440.43
2017-05-09 09:01:51,3440.43
2017-05-09 09:01:52,3440.74
2017-05-09 09:01:53,3440.7
2017-05-09 09:01:54,3440.97
2017-05-09 09:01:55,3440.9
2017-05-09 09:01:56,3441.08
2017-05-09 09:01:57,3441.12
2017-05-09 09:01:58,3441.41
2017-05-09 09:01:59,3441.55
2017-05-09 09:02:00,3441.61
2017-05-09 09:02:01,3441.66
2017-05-09 09:02:02,3442.22
2017-05-09 09:02:03,3442.23
2017-05-09 09:02:04,3442.58
2017-05-09 09:02:05,3442.84
2017-05-09 09:02:06,3442.89
2017-05-09 09:02:07,3442.8
2017-05-09 09:02:08,3442.5
2017-05-09 09:02:09,3442.78
2017-05-09 09:02:10,3442.32
2017-05-09 09:02:11,3441.89
2017-05-09 09:02:12,3441.83
2017-05-09 09:02:13,3441.94
2017-05-09 09:02:14,3442.15
2017-05-09 09:02:15,3442.38
2017-05-09 09:02:16,3442.12
2017-05-09 09:02:17,3441.84
2017-05-09 09:02:18,3441.97
2017-05-09 09:02:19,3442.23
2017-05-09 09:02:20,3442.38
2017-05-09 09:02:21,3442.48
2017-05-09 09:02:22,3442.78
2017-05-09 09:02:23,3442.89
2017-05-09 09:02:24,3443.23
2017-05-09 09:02:25,3442.93
2017-05-09 09:02:26,3442.36
2017-05-09 09:02:27,3442.48
2017-05-09 09:02:28,3442.17
2017-05-09 09:02:29,3442.05
2017-05-09 09:02:30,3442.22
2017-05-09 09:02:31,3441.58
2017-05-09 09:02:32,3441.86
2017-05-09 09:02:33,3441.8
2017-05-09 09:02:34,3441.63
2017-05-09 09:02:35,3442.3
2017-05-09 09:02:36,3442.15
2017-05-09 09:02:37,3442.01
2017-05-09 09:02:38,3442.32
2017-05-09 09:02:39,3442.63
2017-05-09 09:02:40,3442.88
2017-05-09 09:02:41,3442.78
2017-05-09 09:02:42,3442.92
2017-05-09 09:02:43,3443.25
2017-05-09 09:02:44,3442.33
2017-05-09 09:02:45,3442.67
2017-05-09 09:02:46,3442.61
2017-05-09 09:02:47,3442.83
2017-05-09 09:02:48,3442.67
2017-05-09 09:02:49,3442.65
2017-05-09 09:02:50,3443.13
2017-05-09 09:02:51,3443.43
2017-05-09 09:02:52,3443.82
2017-05-09 09:02:53,3444.12
2017-05-09 09:02:54,3444.52
2017-05-09 09:02:55,3444.65
2017-05-09 09:02:56,3444.87
2017-05-09 09:02:57,3444.68
2017-05-09 09:02:58,3444.45
2017-05-09 09:02:59,3444.71
2017-05-09 09:03:00,3444.69
2017-05-09 09:03:01,3444.7
